record_id;family;genus;epithet;author;commonname;project;matrix_kind;localization;latitude;longitude;height;collector;collect_date;seed_size;fruit_mass;initial_mass;result_mass;weight_in_1000;seeds_in_kg;humidity;germinability;seed_handling;observations;storage;germinability_history;humidity_history;days_after_storage;test_date_storage;inserted_in_system
1987;Anacardiaceae;Spondias;tuberosa;Arruda;umbu;PRAD;matrix region;Pernambuco|Petrolina;-9.104570881;-40.64498146;435;R. Fartes;10/02/2020;M;10860;1750;0;1096.333;912.13;14.36;48;PD - removal partial or total of the endocarp;Coleta realizada na Chácara Pararibolas.;Plastic bag;NA;NA;NA;NA;10/03/2020
1988;Fabaceae;Vachellia;farnesiana;(L.) Wight & Arn.;calumbi, coronha, esponjeira;PRAD;matrix region;Pernambuco|Petrolina;-9.455784929;-40.57371472;366;A.R.S. Jesus;30/01/2020;M;960;257;0;88.5016;11299.23;5.58;100;PY - mechanically scarified;Coleta realizada na Ilha do Massangano, próximo ao atracadouro.;Plastic bag;NA;NA;NA;NA;10/03/2020
1989;Rhamnaceae;Sarcomphalus;joazeiro;(Mart.)Hauenshild;juazeiro;PRAD;matrix region;Bahia|Juazeiro;-9.382201636;-40.37697973;391;R. Fartes;20/02/2020;M;13700;650;0;230.636;4335.84;10.99;87;PD - removal partial or total of the endocarp;NA;Plastic bag;NA;NA;NA;NA;10/03/2020
1990;Rhamnaceae;Sarcomphalus;joazeiro;(Mart.)Hauenshild;juazeiro;PRAD;matrix region;Bahia|Juazeiro;-9.382100919;-40.37497617;330;R. Fartes;21/02/2020;M;35180;2540;0;234.1473;4270.82;9.59;84;PD - removal partial or total of the endocarp;NA;Plastic bag;41;10.67;232;28/10/2020;10/03/2020
1991;Anacardiaceae;Spondias;tuberosa;Arruda;umbu;PRAD;matrix region;Pernambuco|Petrolina;-9.240720384;-40.31264095;367;R. Fartes;07/02/2020;M;13200;289.1;0;1061.9262;941.69;11.94;0;PD - removal partial or total of the endocarp;Coleta realizada no Sítio Vianco (Propriedade do Sr. Aleildes). Durante a caracterização, verificou-se que não houve germinação. Sendo realizada uma nova avaliação para germinação.;Plastic bag;NA;NA;NA;NA;13/03/2020
1992;Anacardiaceae;Spondias;tuberosa;Arruda;umbu;PRAD;matrix region;Pernambuco|Petrolina;-9.056736341;-40.66411015;439;R. Fartes;10/02/2020;M;24800;842.3;0;962.0243;1039.47;8.65;30;PD - removal partial or total of the endocarp;NA;Plastic bag;NA;NA;NA;NA;13/03/2020
1993;Fabaceae;Hymenaea;courbaril;L.;jatobá;PRAD;matrix region;Bahia|Juazeiro;-9.377323792;-40.38264209;369;A.R.S. Jesus;23/01/2020;XL;42800;8650;0;3773.25;265.02;5.56;84;PY - mechanically scarified;NA;Plastic bag;58,78;6.85,5.66;268,546;09/12/2020,13/09/2021;16/03/2020
1994;Fabaceae;Geoffroea;spinosa;Jacq.;marizeiro;PRAD;matrix region;Bahia|Casa Nova;-9.429558511;-40.8065715;387;A.R.S. Jesus;21/02/2020;XL;35500;9910;0;2560;390.63;27.99;20;PD - removal partial or total of the endocarp;NA;Plastic bag;NA;NA;NA;NA;02/04/2020
1995;Fabaceae;Geoffroea;spinosa;Jacq.;marizeiro;PRAD;matrix region;Bahia|Juazeiro;-9.381003995;-40.36869832;368;R. Fartes;21/02/2020;XL;31300;9640;0;2210.62;452.36;27.68;41;PD - removal partial or total of the endocarp;NA;Plastic bag;NA;NA;NA;NA;02/04/2020
1996;Fabaceae;Geoffroea;spinosa;Jacq.;marizeiro;PRAD;matrix region;Pernambuco|Petrolina;-9.35120545;-40.39289055;371;R. Fartes;19/02/2020;XL;54920;18330;0;2772.125;360.73;30.41;27;PD - removal partial or total of the endocarp;NA;Plastic bag;NA;NA;NA;NA;02/04/2020
1997;Fabaceae;Libidibia;ferrea;(Mart. ex Tul.) L.P.Queiroz;pau-ferro, jucá;RAG;matrix region;Pernambuco|Sertânia;-8.219793972;-37.17383984;734;L.O. Hudson;13/06/2019;M;23890;184.7;0;130.4;7668.71;10.09;58;PY - mechanically scarified;NA;Plastic bag;59;10.8;229;03/05/2021;16/09/2020
1998;Fabaceae;Libidibia;ferrea;(Mart. ex Tul.) L.P.Queiroz;pau-ferro, jucá;RAG;matrix region;Pernambuco|Sertânia;-8.22570104;-37.17655348;720;L.O. Hudson;04/07/2019;M;76780;2330;1100;176.1;5678.59;10.17;58;PY - mechanically scarified;NA;Plastic bag;63,52,41;11.52,10.53,10.14;229,446,853;03/05/2021,06/12/2021,17/01/2023;16/09/2020
1999;Fabaceae;Libidibia;ferrea;(Mart. ex Tul.) L.P.Queiroz;pau-ferro, jucá;RAG;matrix region;Pernambuco|Sertânia;-8.225224799;-37.17719999;557;L.O. Hudson;08/07/2019;M;54740;2380;1950;161.7;6184.29;9.52;67;PY - mechanically scarified;NA;Plastic bag;64,46,3;11.45,11.11,9.58;229,446,853;03/05/2021,06/12/2021,17/01/2023;16/09/2020
2000;Fabaceae;Bauhinia;cheilantha;(Bong.) Steud.;pata-de-vaca, mororó;PRAD;matrix region;Pernambuco|Floresta;-8.565679549;-37.98791843;484;A.C.P. Couto;24/05/2019;S;4020;230.9;0;74.85;13360.05;11.22;51;PY - mechanically scarified;Coleta realizada no povoado de Faveleira.;Plastic bag;NA;NA;NA;NA;16/09/2020
2001;Fabaceae;Libidibia;ferrea;(Mart. ex Tul.) L.P.Queiroz;pau-ferro, jucá;PRAD;matrix region;Pernambuco|Petrolina;-8.792857671;-40.5482598;407;R. Athayde;23/07/2019;M;15040;408.4;0;130.49;7663.42;12.05;57;PY - mechanically scarified;Coleta realizada próximo ao povoado do Icó.;Plastic bag;57;11.96;229;03/05/2021;16/09/2020
2002;Fabaceae;Libidibia;ferrea;(Mart. ex Tul.) L.P.Queiroz;pau-ferro, jucá;RAG;matrix region;Pernambuco|Sertânia;-8.053843019;-37.2734973;600;L.O. Hudson;30/07/2019;M;23820;604.9;0;167.1;5984.44;11.78;72;PY - mechanically scarified;NA;Plastic bag;64,69,33;9.87,11.34,10.45;229,446,853;03/05/2021,06/12/2021,17/01/2023;16/09/2020
2003;Fabaceae;Libidibia;ferrea;(Mart. ex Tul.) L.P.Queiroz;pau-ferro, jucá;RAG;matrix region;Pernambuco|Sertânia;-8.168635783;-37.26537588;586;L.O. Hudson;13/08/2019;M;18360;825.9;0;163.16;6128.95;10.78;54;PY - mechanically scarified;NA;Plastic bag;57,34;10.68,10.79;229,446;03/05/2021,06/12/2021;16/09/2020
2004;Fabaceae;Libidibia;ferrea;(Mart. ex Tul.) L.P.Queiroz;pau-ferro, jucá;RAG;matrix region;Pernambuco|Sertânia;-8.168635783;-37.26537588;584;L.Q. Souza;07/08/2020;M;200;151.6;0;175.89;5685.37;9.67;36;PY - mechanically scarified;NA;Plastic bag;62;9.87;229;03/05/2021;16/09/2020
2005;Fabaceae;Libidibia;ferrea;(Mart. ex Tul.) L.P.Queiroz;pau-ferro, jucá;RAG;matrix region;Pernambuco|Sertânia;-8.115368552;-37.23711604;580;L.Q. Souza;20/08/2020;M;43300;378.7;0;122.2;8183.31;8.98;60;PY - mechanically scarified;NA;Plastic bag;52;10.04;229;03/05/2021;16/09/2020
2006;Fabaceae;Cenostigma;pyramidale;(Tul.) E. Gagnon & G.P. Lewis;catingueira;RAG;matrix region;Pernambuco|Sertânia;-8.093763664;-37.21514614;611;L.Q. Souza;18/08/2020;M;10400;1207.3;0;152.26;6567.71;9.63;94;ND;NA;Plastic bag;96;10.12;208;12/04/2021;16/09/2020
2007;Fabaceae;Cenostigma;pyramidale;(Tul.) E. Gagnon & G.P. Lewis;catingueira;RAG;matrix region;Pernambuco|Sertânia;-8.093763664;-37.21514614;611;L.Q. Souza;20/08/2020;M;4220;275;0;160.99;6211.57;12.23;98;ND;NA;Plastic bag;NA;NA;NA;NA;16/09/2020
2008;Fabaceae;Enterolobium;contortisiliquum;(Vell.) Morong;orelha-de-nego, tamboril, timbaúba;PRAD;matrix region;Pernambuco|Petrolina;-9.026497502;-40.55364587;406;A.R.S. Jesus;27/01/2020;M;18140;2730;0;674.85;1481.81;4.63;88;PY - mechanically scarified;Coleta realizada na propriedade do Sr. Cordeiro.;Plastic bag;88;5.52;208;12/04/2021;16/09/2020
2009;Fabaceae;Enterolobium;contortisiliquum;(Vell.) Morong;orelha-de-nego, tamboril, timbaúba;PRAD;matrix region;Pernambuco|Petrolina;-9.382771132;-40.48866492;387;A.R.S. Jesus;31/01/2020;M;10520;1630;0;522;1915.71;7.58;76;PY - mechanically scarified;Coleta realizada na Av. Monsenhor Ângelo Sampaio, próximo ao CIRETRAN.;Plastic bag;81;11.08;208;12/04/2021;16/09/2020
2010;Fabaceae;Enterolobium;contortisiliquum;(Vell.) Morong;orelha-de-nego, tamboril, timbaúba;PISF;matrix region;Ceará|Brejo Santo;-7.567030368;-38.90601236;399;G.F.D.S. Sobrinho;12/02/2020;M;5380;5130;0;844.7;1183.85;6.14;36;PY - mechanically scarified;As sementes ficaram refrigeradas durante o período de armazenamento em campo.;Plastic bag;82;7.28;208;12/04/2021;16/09/2020
2011;Burseraceae;Commiphora;leptophloeos;(Mart.) J.B.Gillett;imburana-de-cambão;RAG;matrix region;Pernambuco|Sertânia;-8.303744047;-37.12421231;701;L.Q. Souza;14/08/2020;M;800;754.9;0;114;8771.93;7.95;4;NA;NA;Plastic bag;3;6.18;251;25/05/2021;16/09/2020
2012;Fabaceae;Erythrina;velutina;Willd.;mulungú;RAG;matrix region;Pernambuco|Sertânia;-8.083235665;-37.21423989;587;L.Q. Souza;18/08/2020;M;10400;2910;0;432.3;2313.21;6.45;100;PY - mechanically scarified;NA;Plastic bag;93;6.07;238;12/05/2021;16/09/2020
2013;Arecaceae;Copernicia;prunifera;(Mill.) H.E.Moore;carnaubeira;PRAD;matrix region;Bahia|Juazeiro;-9.44208651;-40.49292564;378;R. Fartes;31/01/2020;L;12880;5680;0;1674.25;597.28;12.15;88;PY - imbibition;NA;Plastic bag;52,61;11.52,9.51;222,454;05/05/2021,23/12/2021;25/09/2020
2014;Arecaceae;Copernicia;prunifera;(Mill.) H.E.Moore;carnaubeira;PRAD;matrix region;Pernambuco|Petrolina;-9.458153027;-40.67548823;371;A.R.S. Jesus;03/02/2020;L;10940;1890;0;2054.75;486.68;15.51;78;PY - imbibition;NA;Plastic bag;29;14.54;222;05/05/2021;25/09/2020
2015;Arecaceae;Copernicia;prunifera;(Mill.) H.E.Moore;carnaubeira;PRAD;matrix region;Bahia|Juazeiro;-9.475001616;-40.56085206;365;A.R.S. Jesus;03/02/2020;L;7740;1500;0;1840;543.48;16.66;86;PY - imbibition;NA;Plastic bag;64;17.27;222;05/05/2021;25/09/2020
2016;Arecaceae;Copernicia;prunifera;(Mill.) H.E.Moore;carnaubeira;PRAD;matrix region;Bahia|Juazeiro;-9.378393238;-40.43875166;369;R. Fartes;05/02/2020;L;3240;860;0;1563.8;639.47;12.26;77;PY - imbibition;NA;Plastic bag;75;13.03;222;05/05/2021;25/09/2020
2017;Arecaceae;Copernicia;prunifera;(Mill.) H.E.Moore;carnaubeira;PRAD;matrix region;Pernambuco|Petrolina;-9.27580617;-40.33217813;330;R. Fartes;07/02/2020;L;5000;820;0;1761.25;567.78;18.3;63;PY - imbibition;NA;Plastic bag;15;18.29;222;05/05/2021;25/09/2020
2018;Arecaceae;Copernicia;prunifera;(Mill.) H.E.Moore;carnaubeira;PRAD;matrix region;Pernambuco|Petrolina;-9.27580617;-40.33217813;366;R. Fartes;19/02/2020;L;10120;3030;0;1794.625;557.22;17.5;90;PY - imbibition;Coleta realizada no Povoado de Pedrinhas.;Plastic bag;51;16.99;222;05/05/2021;25/09/2020
2019;Arecaceae;Copernicia;prunifera;(Mill.) H.E.Moore;carnaubeira;PRAD;matrix region;Bahia|Juazeiro;-9.425642864;-40.50057675;354;R. Fartes;20/02/2020;L;65720;31490;5514;1699;588.58;14.16;98;PY - imbibition;NA;Plastic drum;92,84;13.46,11.88;222,454;05/05/2021,23/12/2021;25/09/2020
2020;Arecaceae;Copernicia;prunifera;(Mill.) H.E.Moore;carnaubeira;PRAD;matrix region;Pernambuco|Petrolina;-9.460011162;-40.67450466;363;A.R.S. Jesus;21/02/2020;L;9240;2140;0;1911.87;523.05;15.23;65;PY - imbibition;NA;Plastic bag;44;16.24;222;05/05/2021;25/09/2020
2021;Bignoniaceae;Handroanthus;impetiginosus;(Mart. ex DC.) Mattos;ipê-roxo;PRAD;matrix region;Pernambuco|Petrolina;-9.32708944;-40.54407663;388;R. Athayde;10/09/2020;M;8780;2040;0;129.7;7710.1;6.57;81;ND;Coleta realizada na CEMAFAUNA/UNIVASF.;Plastic bag;NA;NA;NA;NA;05/10/2020
2022;Bignoniaceae;Handroanthus;impetiginosus;(Mart. ex DC.) Mattos;ipê-roxo;PRAD;matrix region;Pernambuco|Petrolina;-9.32708944;-40.54407663;388;R. Athayde;14/09/2020;M;19900;9580;0;103;9708.74;6.49;81;ND;Coleta realizada no CEMAFAUNA/UNIVASF.;Plastic bag;85,46;7.36,10.45;210,413;03/05/2021,22/11/2021;05/10/2020
2023;Fabaceae;Libidibia;ferrea;(Mart. ex Tul.) L.P.Queiroz;pau-ferro, jucá;RAG;matrix region;Pernambuco|Sertânia;-8.221976163;-37.17257751;594;L.O. Hudson;30/05/2019;M;12100;540;0;163.0467;6133.21;9.98;63;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;07/10/2020
2024;Fabaceae;Albizia;inundata;(Mart.) Barneby & J.W.Grimes;muquém;PRAD;matrix region;Pernambuco|Petrolina;-9.44758963;-40.55828791;336;A.R.S. Jesus;15/01/2020;M;11080;2680;0;78.42;12751.85;8.6;64;PY - mechanically scarified;Coleta realizada na Chácara Bom Pastor.;Plastic bag;NA;NA;NA;NA;07/10/2020
2025;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;RAG;matrix region;Pernambuco|Sertânia;-8.220987644;-37.22231356;589;L.Q. Souza;17/08/2020;XS;61100;22290;0;10.65;93896.71;8.47;97;PY - mechanically scarified;NA;Plastic drum;86,99;8.65,8.32;167,355;23/03/2021,27/09/2021;07/10/2020
2026;Bignoniaceae;Handroanthus;impetiginosus;(Mart. ex DC.) Mattos;ipê-roxo;PISF;matrix region;Ceará|Brejo Santo;-7.586661493;-38.87735185;409;J.E. Santos;25/08/2020;M;4300;2100;0;92.82;10773.54;5.79;73;ND;NA;Plastic bag;91;7.31;208;03/05/2021;07/10/2020
2027;Bignoniaceae;Handroanthus;impetiginosus;(Mart. ex DC.) Mattos;ipê-roxo;PRAD;matrix region;Pernambuco|Petrolina;-9.32708944;-40.54407663;389;R. Athayde;31/08/2020;M;24980;11630;0;112.21;8911.86;14.82;34;ND;Coleta realizada no CEMAFAUNA/UNIVASF.;Plastic drum;4;12.56;208;03/05/2021;07/10/2020
2028;Fabaceae;Vachellia;farnesiana;(L.) Wight & Arn.;calumbi, coronha, esponjeira;PRAD;matrix region;Pernambuco|Petrolina;-9.32708944;-40.54407663;389;R. Athayde;01/09/2020;M;180;157.7;0;101.4;9861.93;6.14;99;PY - mechanically scarified;Coleta realizada no CEMAFAUNA/UNIVASF.;Plastic bag;NA;NA;NA;NA;07/10/2020
2029;Bignoniaceae;Handroanthus;impetiginosus;(Mart. ex DC.) Mattos;ipê-roxo;PRAD;matrix region;Pernambuco|Petrolina;-9.32708944;-40.54407663;389;R. Athayde;04/09/2020;M;11900;8720;2760;114.41;8740.49;7.74;63;ND;Coleta realizada no CEMAFAUNA/UNIVASF.;Plastic bag;66,79,49;12.20,10.42,9.97;208,411,832;03/05/2021,22/11/2021,17/01/2023;07/10/2020
2030;Fabaceae;Cenostigma;pyramidale;(Tul.) E. Gagnon & G.P. Lewis;catingueira;RAG;matrix region;Pernambuco|Sertânia;-8.066601526;-37.2250539;593;L.Q. Souza;01/09/2020;M;30600;2020;0;144.1;6939.63;10.92;92;ND;Após a avaliação da viabilidade, no segundo semestre de 2020 foi constatado uma germinação reduzida para os lotes: 1184, 1186, 1187, 1189 e 1206. Com o intuito de ajustar metodologia de TZ para espécie foi utilizado o lote 2030. Metodologia TZ: preparo das sementes - imersão em água destilada por 24 h à 25 °C, seguida de retirada do tegumento. Coloração - imersão em solução de tetrazólio a 0.075%, por 90', 41 °C.;Plastic bag;96;1076;187;12/04/2021;07/10/2020
2031;Fabaceae;Piptadenia;retusa;(Jacq.) P.G. Ribeiro, Seigler & Ebinger;jurema-branca;RAG;matrix region;Pernambuco|Sertânia;-8.168283872;-37.26554073;569;L.Q. Souza;01/09/2020;S;1820;169.9;0;33.94;29463.76;9.24;70;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;07/10/2020
2032;Bignoniaceae;Jacaranda;brasiliana;(Lam.) Pers.;jacarandá-boca-de-sapo;PRAD;matrix region;Pernambuco|Petrolina;-9.389676699;-40.49568706;382;R. Athayde;10/09/2020;S;9620;480;0;32.05;31201.25;6.62;72;ND;Coleta realizada na UNIVASF/Centro.;Plastic bag;NA;NA;NA;NA;07/10/2020
2033;Malvaceae;Pseudobombax;marginatum;(A.St.-Hil., Juss. & Cambess.) A.Robyns;imbiratanha;PISF;matrix region;Pernambuco|Salgueiro;-8.115141187;-39.19341326;441;R. Medeiros;03/09/2020;M;6520;2440;0;88.05;11357.18;10.67;84;ND;NA;Plastic bag;86,75;9.61,10.94;219,439;14/05/2021,20/12/2021;07/10/2020
2034;Bignoniaceae;Handroanthus;impetiginosus;(Mart. ex DC.) Mattos;ipê-roxo;PISF;matrix region;Pernambuco|Salgueiro;-8.124422229;-39.21080053;414;R. Medeiros;04/09/2020;M;6620;4920;0;101.2;9881.42;8.97;72;ND;NA;Plastic bag;70,77;10.73,8.44;208,411;03/05/2021,22/11/2021;07/10/2020
2035;Apocynaceae;Aspidosperma;pyrifolium;Mart.;pereiro;PRAD;matrix region;Pernambuco|Petrolina;-8.765647901;-40.52884172;418;R. Athayde;18/09/2020;M;10780;520;0;123.31;8109.64;6.35;97;ND;Coleta realizada próximo ao povoado de Baixa Alegre.;Plastic bag;NA;NA;NA;NA;07/10/2020
2036;Fabaceae;Anadenanthera;colubrina;(Vell.) Brenan;angico;RAG;matrix region;Pernambuco|Sertânia;-8.052834525;-37.26804951;606;L.O. Hudson;25/09/2019;M;65660;4830;0;105.6171;9468.16;10.81;2;ND;NA;Plastic bag;NA;NA;NA;NA;13/10/2020
2037;Fabaceae;Anadenanthera;colubrina;(Vell.) Brenan;angico;RAG;matrix region;Pernambuco|Sertânia;-8.052834372;-37.26801322;606;L.O. Hudson;03/10/2019;M;223820;14160;0;148.9745;6712.56;12.18;0;ND;NA;Plastic bag;NA;NA;NA;NA;13/10/2020
2038;Lamiaceae;Mesosphaerum;suaveolens;(l.) kuntze;canudinho, bamburrá, alfazema, bamburral;PISF;matrix region;Ceará|Brejo Santo;-7.520612886;-38.93488277;406;J.E. Santos;26/08/2020;XS;4440;1880;0;2.2273;448974.09;8.38;12;ND;NA;Plastic bag;28;9.99;263;19/07/2021;29/10/2020
2039;Lamiaceae;Mesosphaerum;suaveolens;(l.) kuntze;canudinho, bamburrá, alfazema, bamburral;PRAD;matrix region;Pernambuco|Petrolina;-8.672384228;-40.60666285;452;R. Athayde;28/08/2020;XS;35820;16010;0;2.7621;362043.37;9.38;11;ND;NA;Plastic bag;18;9.96;263;19/07/2021;29/10/2020
2040;Lamiaceae;Mesosphaerum;suaveolens;(l.) kuntze;canudinho, bamburrá, alfazema, bamburral;PRAD;matrix region;Pernambuco|Petrolina;-8.798767461;-40.52032375;442;R. Athayde;02/09/2020;XS;8860;3440;0;2.6633;375474.04;10.65;1;ND;Coleta realizada no Sítio Alagadiço;Plastic bag;16;12.54;263;19/07/2021;29/10/2020
2041;Lamiaceae;Mesosphaerum;suaveolens;(l.) kuntze;canudinho, bamburrá, alfazema, bamburral;PRAD;matrix region;Pernambuco|Petrolina;-8.733042518;-40.5509841;469;R. Athayde;17/09/2020;XS;40880;18530;0;2.4382;410138.63;7.235;5;ND;NA;Plastic bag;15,16;12.72,8;263,537;19/07/2021,19/04/2022;29/10/2020
2042;Anacardiaceae;Astronium;urundeuva;(M. Allemão) Engl.;aroeira;RAG;matrix region;Pernambuco|Sertânia;-8.068043476;-37.28118458;595;L.O. Hudson;16/10/2019;XS;52680;32000;0;10.347;96646.37;11.75;0;ND;NA;Plastic drum;NA;NA;NA;NA;07/11/2020
2043;Fabaceae;Cenostigma;pyramidale;(Tul.) E. Gagnon & G.P. Lewis;catingueira;RAG;matrix region;Pernambuco|Sertânia;-8.174482984;-37.25845412;554;L.Q. Souza;08/09/2020;M;7200;1460;0;143.68;6959.91;8.53;21;ND;NA;Plastic bag;73;7.68;143;12/04/2021;20/11/2020
2044;Lamiaceae;Mesosphaerum;suaveolens;(l.) kuntze;canudinho, bamburrá, alfazema, bamburral;PRAD;matrix region;Pernambuco|Petrolina;-8.672384228;-40.60666285;452;R. Athayde;11/09/2020;XS;26000;11410;0;2.64;378787.88;7.2;3;ND;NA;Plastic drum;15,10;7.16,8.09;241,515;19/07/2021,19/04/2022;20/11/2020
2045;Lamiaceae;Mesosphaerum;suaveolens;(l.) kuntze;canudinho, bamburrá, alfazema, bamburral;PISF;matrix region;Ceará|Brejo Santo;-7.559091265;-38.92142457;433;G.F.D.S. Sobrinho;16/09/2020;XS;93300;52139;0;2.22;450450.45;6.12;4;ND;Coleta realizada do dia 14/09 ao dia 16/09/2020.;Plastic drum;46,40;9.37,8.37;241,515;19/07/2021,19/04/2022;20/11/2020
2046;Bignoniaceae;Handroanthus;impetiginosus;(Mart. ex DC.) Mattos;ipê-roxo;PISF;matrix region;Ceará|Brejo Santo;-7.586762921;-38.88437763;403;G.F.D.S. Sobrinho;17/09/2020;M;13240;9080;0;101.187;9882.69;7.14;63;ND;NA;Plastic bag;72,89;8.55,6.89;164,367;03/05/2021,22/11/2021;20/11/2020
2047;Apocynaceae;Aspidosperma;pyrifolium;Mart.;pereiro;PRAD;matrix region;Pernambuco|Petrolina;-8.765647901;-40.52884172;418;R. Athayde;25/09/2020;M;38460;3080;2930;120.627;8290.02;6.44;94;ND;NA;Plastic bag;59,74;6.95,7.7;241,469;19/07/2021,04/03/2022;20/11/2020
2048;Apocynaceae;Aspidosperma;pyrifolium;Mart.;pereiro;PRAD;matrix region;Pernambuco|Petrolina;-8.765647901;-40.52884172;418;R. Athayde;02/10/2020;M;42300;1160;0;126.5896;7899.54;6.25;99;ND;NA;Plastic bag;90;6.69;241;19/07/2021;20/11/2020
2049;Apocynaceae;Aspidosperma;pyrifolium;Mart.;pereiro;PRAD;matrix region;Pernambuco|Petrolina;-8.765647901;-40.52884172;418;R. Athayde;09/10/2020;M;46620;3020;1490;124.3986;8038.68;7.87;76;ND;NA;Plastic bag;47,62;7.65,8.89;241,469;19/07/2021,04/03/2022;20/11/2020
2050;Lamiaceae;Mesosphaerum;suaveolens;(l.) kuntze;canudinho, bamburrá, alfazema, bamburral;PISF;matrix region;Ceará|Brejo Santo;-7.524392189;-38.92359719;434;G.F.D.S. Sobrinho;19/10/2020;XS;28000;8935;0;2.71;369003.69;7.58;5;ND;NA;Plastic bag;69;9.11;241;19/07/2021;20/11/2020
2051;Bignoniaceae;Tabebuia;aurea;(Silva Manso) Benth. & Hook.f. ex S.Moore;ipê-amarelo, caraibeira, craibeira;PRAD;matrix region;Pernambuco|Petrolina;-9.389599603;-40.49894633;381;R. Athayde;28/10/2020;M;400;350;0;110.2549;9069.89;7.48;77;ND;NA;Plastic bag;NA;NA;NA;NA;20/11/2020
2052;Bignoniaceae;Tabebuia;aurea;(Silva Manso) Benth. & Hook.f. ex S.Moore;ipê-amarelo, caraibeira, craibeira;PRAD;matrix region;Pernambuco|Petrolina;-9.383712886;-40.50543099;381;R. Athayde;29/10/2020;M;980;930;0;142.7265;7006.41;7.13;89;ND;Coleta realizada na Av. Integração (Proxímo a praça da sementeira e em frente ao INCRA).;Plastic bag;97;7.62;241;19/07/2021;20/11/2020
2053;Bignoniaceae;Tabebuia;aurea;(Silva Manso) Benth. & Hook.f. ex S.Moore;ipê-amarelo, caraibeira, craibeira;PRAD;matrix region;Pernambuco|Petrolina;-9.364501884;-40.54256637;379;E.S. Damasceno;30/10/2020;M;900;810;0;141.7079;7056.77;8.09;68;ND;Coleta realizada na Av.14 C/ a Av.01 do Quati (Antes da entrada do IF-Sertão PE);Plastic bag;NA;NA;NA;NA;20/11/2020
2054;Bignoniaceae;Tabebuia;aurea;(Silva Manso) Benth. & Hook.f. ex S.Moore;ipê-amarelo, caraibeira, craibeira;PRAD;matrix region;Pernambuco|Petrolina;-9.391035535;-40.49722254;382;R. Athayde;04/11/2020;M;1520;1460;0;144.7195;6909.92;10.71;89;ND;Coleta realizada na UNIVASF/Centro.;Plastic bag;NA;NA;NA;NA;20/11/2020
2056;Lamiaceae;Mesosphaerum;suaveolens;(l.) kuntze;canudinho, bamburrá, alfazema, bamburral;PISF;matrix region;Ceará|Brejo Santo;-7.524754018;-38.92359712;430;G.F.D.S. Sobrinho;06/10/2020;XS;165200;66800;9385;3.047;328191.66;6.4;39;ND;NA;Plastic drum;56,37;9.27,8.08;215,489;19/07/2021,19/04/2022;16/12/2020
2059;Bignoniaceae;Tabebuia;aurea;(Silva Manso) Benth. & Hook.f. ex S.Moore;ipê-amarelo, caraibeira, craibeira;PRAD;matrix region;Pernambuco|Petrolina;-9.389617879;-40.49890088;381;R. Athayde;09/11/2020;M;630;580;0;170.649;5859.98;5.64;95;ND;Coleta realizada no Parque Municipal Josepha Coelho.;Plastic bag;NA;NA;NA;NA;16/12/2020
2060;Bignoniaceae;Tabebuia;aurea;(Silva Manso) Benth. & Hook.f. ex S.Moore;ipê-amarelo, caraibeira, craibeira;PRAD;matrix region;Pernambuco|Petrolina;-9.389482137;-40.49892761;382;R. Athayde;09/11/2020;M;9320;2410;0;113.56875;8805.24;6.96;82;ND;Coleta realizada no Parque Municipal Josepha Coelho, UNIVASF/Centro, HU/UNIVASF.;Plastic bag;NA;NA;NA;NA;16/12/2020
2061;Bignoniaceae;Tabebuia;aurea;(Silva Manso) Benth. & Hook.f. ex S.Moore;ipê-amarelo, caraibeira, craibeira;PRAD;matrix region;Pernambuco|Petrolina;-9.391035535;-40.49722254;382;R. Athayde;11/11/2020;M;570;530;0;136.399875;7331.39;6.7;55;ND;Coleta realizada na UNIVASF/Centro.;Plastic bag;NA;NA;NA;NA;16/12/2020
